CNPJ,Velocidade,Município,UF,Faixa de Velocidade,Tecnologia,Empresa,Porte da Prestadora,Tipo de Pessoa,Tipo de Produto,Código IBGE Município,Grupo Econômico,Meio de Acesso,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
23671556000105,"510,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,12.0,8.0,10.0,10.0,14.0,13.0,12.0,10.0,11.0,11.0,0.0,12.0
23671556000105,"510,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23671556000105,"260,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,155.0,57.0,65.0,81.0,132.0,132.0,140.0,100.0,105.0,107.0,0.0,120.0
23671556000105,"260,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23671556000105,"310,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,24.0,10.0,9.0,13.0,20.0,17.0,19.0,17.0,18.0,21.0,0.0,21.0
23671556000105,"210,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,13.0,12.0,10.0,10.0,11.0,10.0,8.0,9.0,9.0,0.0,9.0
23671556000105,"210,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
23671556000105,"410,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,18.0,10.0,9.0,9.0,20.0,20.0,21.0,13.0,14.0,16.0,0.0,17.0
23671556000105,"410,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
23671556000105,"107,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,7.0,125.0,124.0,133.0,106.0,106.0,101.0,117.0,118.0,119.0,0.0,123.0
23671556000105,"107,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,3.0
23671556000105,"43,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,247.0,241.0,235.0,244.0,198.0,198.0,200.0,238.0,249.0,243.0,0.0,251.0
23671556000105,"43,000000",São Paulo,SP,> 34Mbps,FTTH,Jailton Pereira de Lima,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
8503481000160,"300,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
8503481000160,"110,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
8503481000160,"120,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
8503481000160,"800,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
8503481000160,"450,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0
8503481000160,"650,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,3.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
8503481000160,"230,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
8503481000160,"470,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
8503481000160,"370,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,74.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0
8503481000160,"370,000000",São Paulo,SP,> 34Mbps,FTTH,BROTHER'S LAN HOUSE LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
26554706000199,"2048,000000",São Paulo,SP,> 34Mbps,FTTH,COMMUNITY NET INTERNET E INFORMATICA EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,626.0,626.0
26554706000199,"5120,000000",São Paulo,SP,> 34Mbps,FTTH,COMMUNITY NET INTERNET E INFORMATICA EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,350.0,345.0,345.0,324.0,322.0,303.0,322.0,322.0,322.0,328.0,328.0,273.0
26554706000199,9820,São Paulo,SP,> 34Mbps,FTTH,COMMUNITY NET INTERNET E INFORMATICA EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,163.0,163.0,163.0,163.0,163.0,163.0,163.0,198.0,194.0,194.0,194.0,194.0
11994636000112,"110,000000",São Paulo,SP,> 34Mbps,FTTH,DUARTE & DIAS ELETROELETRÔNICOS LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
11994636000112,"110,000000",São Paulo,SP,> 34Mbps,FTTH,DUARTE & DIAS ELETROELETRÔNICOS LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11994636000112,"110,000000",São Paulo,SP,> 34Mbps,FTTH,DUARTE & DIAS ELETROELETRÔNICOS LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23605365000145,"110,000000",São Paulo,SP,> 34Mbps,FTTH,Md Telecomunicacoes Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
23605365000145,"110,000000",São Paulo,SP,> 34Mbps,FTTH,Md Telecomunicacoes Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23605365000145,"320,000000",São Paulo,SP,> 34Mbps,FTTH,Md Telecomunicacoes Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8145394000188,"50,000000",São Paulo,SP,> 34Mbps,HDSL,MH INTEGRACAO REPARACAO E INSTALACAO EM INFORMATICA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8145394000188,"2,000000",São Paulo,SP,512kbps a 2Mbps,HDSL,MH INTEGRACAO REPARACAO E INSTALACAO EM INFORMATICA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
23539345000113,"50,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,17.0,19.0,25.0,29.0,0.0,0.0,0.0,0.0
23539345000113,"50,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
23539345000113,"100,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
23539345000113,"100,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
23539345000113,"150,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23539345000113,"150,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23539345000113,"40,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,14.0,14.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"40,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"250,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"60,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,4.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"60,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"70,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,3.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0
23539345000113,"70,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
23539345000113,"85,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23539345000113,"54,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23539345000113,"41,000000",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23539345000113,"329,88281",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23539345000113,"70,01953",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0
23539345000113,"70,01953",São Paulo,SP,> 34Mbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
23539345000113,"0,004880",São Paulo,SP,0Kbps a 512Kbps,FTTH,P.H.I TELECOM LTDA - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23314494000184,"93,000000",São Paulo,SP,> 34Mbps,FTTH,DCONNECT TELECOM LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
27018820000167,"300,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,34.0,34.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,29.0,29.0,32.0
27018820000167,"200,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,65.0,65.0,65.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
27018820000167,"100,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,86.0,86.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,70.0,68.0,68.0
27018820000167,"150,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0
27018820000167,"70,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,80.0,86.0,76.0,74.0,75.0,70.0,67.0,64.0,63.0,61.0,60.0,65.0
27018820000167,"90,000000",São Paulo,SP,> 34Mbps,FTTH,REDE LANDAN INTERNET EIRELI - ME,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,70.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,76.0,76.0,82.0
7128405000159,"68,000000",São Paulo,SP,> 34Mbps,FTTH,D A DO PRADO INFORMATICA E INTERNET - ME,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
7349982000170,"50,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
7349982000170,"50,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,34.0,36.0,35.0,32.0,31.0,30.0,29.0,30.0,30.0,27.0,22.0,21.0
7349982000170,"50,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
7349982000170,"8,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
7349982000170,"4,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
7349982000170,"5,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"5,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,39.0,38.0,38.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"200,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7349982000170,"20,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0
7349982000170,"20,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,72.0,71.0,64.0,65.0,64.0,63.0,63.0,62.0,62.0,63.0,46.0,45.0
7349982000170,"10,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"10,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"10,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,179.0,176.0,174.0,172.0,162.0,158.0,157.0,156.0,156.0,143.0,116.0,114.0
7349982000170,"100,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,13.0,14.0
7349982000170,"100,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"30,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"30,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,11.0,10.0,10.0,12.0,13.0,13.0,14.0,14.0,14.0,13.0,15.0,16.0
7349982000170,"30,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,25.0,28.0,29.0,29.0,28.0,28.0,28.0,30.0,30.0,25.0,25.0,26.0
7349982000170,"150,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"2,000000",São Paulo,SP,512kbps a 2Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,8.0,8.0
7349982000170,"40,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7349982000170,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,35.0,33.0,33.0,34.0,35.0,34.0,35.0,33.0,33.0,33.0,25.0,25.0
7349982000170,"35,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"80,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
7349982000170,"60,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
7349982000170,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
7349982000170,"70,000000",São Paulo,SP,> 34Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
7349982000170,"7,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7349982000170,"7,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,YIPI TELECOM EIRELI,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,35.0,35.0
24492478000144,"1,000000",São Paulo,SP,512kbps a 2Mbps,FWA,KORE BRASIL LTDA,Pequeno Porte,Pessoa Física,M2M,3550308,OUTROS,Rádio,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0
24492478000144,"1,000000",São Paulo,SP,512kbps a 2Mbps,FWA,KORE BRASIL LTDA,Pequeno Porte,Pessoa Jurídica,M2M,3550308,OUTROS,Rádio,51809.0,61547.0,61965.0,63616.0,64358.0,62232.0,64308.0,64871.0,66671.0,67091.0,70336.0,70108.0
30020270000125,"300,000000",São Paulo,SP,> 34Mbps,FTTH,Fenix Brasil Telecomunicacoes Ltda.,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,379.0,385.0,390.0,392.0,398.0,416.0,420.0,420.0,420.0,420.0,420.0,420.0
